unix_time,track_id,name,u,v,n_detections
1774589180.353897,1517,Car_55,538.71,363.32,29
1774589180.353897,1532,House_Base_Quart_01_374,175.23,401.05,29
1774589180.353897,1348,House_Base_Quart_2,193.59,397.72,29
1774589180.353897,1557,House_Base_Quart_6,211.27,394.52,29
1774589180.353897,1552,House_Base_Quart_7,219.23,389.42,29
1774589180.353897,1503,Tree_20,433.54,435.61,29
1774589180.353897,1560,Tree_23,203.17,453.49,29
1774589180.353897,1549,Tree_28,33.01,413.97,29
1774589180.353897,1530,Tree_851,591.41,344.59,29
1774589180.353897,1446,InstancedFoliageActor_0,256.02,161.41,29
1774589180.353897,1556,Small_House_25,615.64,348.44,29
1774589180.353897,1544,Small_House_26,535.44,330.21,29
1774589180.353897,1472,Small_House_27,427.35,343.13,29
1774589180.353897,1548,Small_House_32,382.66,355.50,29
1774589180.353897,1546,Small_House_43,633.76,430.10,29
1774589180.353897,1526,Small_House_44,570.83,394.79,29
1774589180.353897,1561,Small_House_45,594.48,377.50,29
1774589180.353897,1562,Small_House_47,113.36,455.70,29
1774589180.353897,1547,Car_Porch_Prefab_10575,510.22,332.98,29
1774589180.529744,1469,Birch_16,304.74,456.72,30
1774589180.529744,1555,Birch_19,255.66,473.57,30
1774589180.529744,1533,Birch_20,296.82,445.63,30
1774589180.529744,1427,Birch_21,287.03,424.11,30
1774589180.529744,1322,Birch_834,493.60,376.07,30
1774589180.529744,1417,Car_100,62.96,449.01,30
1774589180.529744,1520,Car_45,381.30,372.66,30
1774589180.529744,1507,Car_49,510.52,343.42,30
1774589180.529744,1558,Car_51,176.04,446.65,30
1774589180.529744,1368,Car_53,443.21,386.99,30
1774589180.529744,1517,Car_55,539.67,365.43,30
1774589180.529744,1532,House_Base_Quart_01_374,173.01,401.43,30
1774589180.529744,1348,House_Base_Quart_2,191.56,398.16,30
1774589180.529744,1557,House_Base_Quart_4,164.53,399.01,30
1774589180.529744,1552,House_Base_Quart_6,209.44,395.01,30
1774589180.529744,1560,House_Base_Quart_7,217.53,389.88,30
1774589180.529744,1503,Tree_20,434.92,437.03,30
1774589180.529744,1562,Tree_23,196.64,454.72,30
1774589180.529744,1549,Tree_28,30.74,413.80,30
1774589180.529744,1530,Tree_851,592.96,346.91,30
1774589180.529744,1446,InstancedFoliageActor_0,256.33,159.00,30
1774589180.529744,1556,Small_House_25,616.26,351.03,30
1774589180.529744,1544,Small_House_26,536.28,331.89,30
1774589180.529744,1472,Small_House_27,427.52,344.28,30
1774589180.529744,1548,Small_House_32,382.54,356.54,30
1774589180.529744,1546,Small_House_43,634.88,431.87,30
1774589180.529744,1526,Small_House_44,572.41,397.74,30
1774589180.529744,1561,Small_House_45,595.01,380.34,30
1774589180.529744,1547,Car_Porch_Prefab_10575,510.88,334.53,30
1774589180.529744,1563,Small_House_47,108.01,456.41,30
1774589180.726900,1469,Birch_16,303.14,458.25,30
1774589180.726900,1555,Birch_19,252.82,475.44,30
1774589180.726900,1533,Birch_20,295.26,448.66,30
1774589180.726900,1427,Birch_21,285.54,426.47,30
1774589180.728140,1322,Birch_834,494.60,378.78,30
1774589180.728140,1417,Car_100,58.20,450.25,30
1774589180.728140,1520,Car_45,381.11,374.42,30
1774589180.728140,1507,Car_49,511.43,345.59,30
1774589180.728140,1558,Car_51,172.80,448.65,30
1774589180.728140,1368,Car_53,443.62,389.46,30
1774589180.728140,1517,Car_55,540.97,368.17,30
1774589180.728140,1532,House_Base_Quart_01_374,170.50,402.28,30
1774589180.728140,1348,House_Base_Quart_2,189.30,399.07,30
1774589180.728140,1557,House_Base_Quart_4,161.99,399.75,30
1774589180.728140,1552,House_Base_Quart_6,207.41,395.98,30
1774589180.728140,1560,House_Base_Quart_7,215.65,390.81,30
1774589180.728140,1503,Tree_20,436.46,438.87,30
1774589180.728140,1562,Tree_23,189.25,456.38,30
1774589180.728140,1549,Tree_28,28.11,413.80,30
1774589180.728140,1530,Tree_851,594.94,349.88,30
1774589180.728140,1446,InstancedFoliageActor_0,256.70,156.52,30
1774589180.728140,1556,Small_House_25,617.07,354.29,30
1774589180.728140,1544,Small_House_26,537.40,334.11,30
1774589180.728140,1472,Small_House_27,427.83,345.93,30
1774589180.728140,1548,Small_House_32,382.47,358.07,30
1774589180.728140,1546,Small_House_43,636.34,434.00,30
1774589180.728140,1526,Small_House_44,574.48,401.49,30
1774589180.728140,1561,Small_House_45,595.73,383.93,30
1774589180.728140,1563,Small_House_47,101.73,457.46,30
1774589180.728140,1547,Car_Porch_Prefab_10575,511.80,336.59,30
1774589180.903715,1469,Birch_16,301.74,459.75,28
1774589180.903715,1533,Birch_20,293.90,450.75,28
1774589180.903715,1427,Birch_21,284.23,428.84,28
1774589180.903715,1322,Birch_834,495.62,381.39,28
1774589180.903715,1417,Car_100,53.99,451.66,28
1774589180.903715,1520,Car_45,381.04,376.20,28
1774589180.903715,1507,Car_49,512.36,347.70,28
1774589180.903715,1558,Car_51,169.96,450.71,28
1774589180.903715,1368,Car_53,444.10,391.88,28
1774589180.903715,1517,Car_55,542.26,370.80,28
1774589180.903715,1532,House_Base_Quart_01_374,168.34,403.30,28
1774589180.903715,1348,House_Base_Quart_2,187.34,400.14,28
1774589180.903715,1552,House_Base_Quart_6,205.66,397.10,28
1774589180.903715,1560,House_Base_Quart_7,214.04,391.88,28
1774589180.903715,1503,Tree_20,437.94,440.63,28
1774589180.903715,1562,Tree_23,182.42,458.00,28
1774589180.903715,1549,Tree_28,25.77,413.92,28
1774589180.903715,1530,Tree_851,596.84,352.69,28
1774589180.903715,1446,InstancedFoliageActor_0,257.06,154.51,28
1774589180.903715,1556,Small_House_25,617.86,357.35,28
1774589180.903715,1544,Small_House_26,538.50,336.26,28
1774589180.903715,1472,Small_House_27,428.20,347.59,28
1774589180.903715,1548,Small_House_32,382.49,359.64,28
1774589180.903715,1546,Small_House_43,637.76,435.99,28
1774589180.903715,1526,Small_House_44,576.50,405.06,28
1774589180.903715,1561,Small_House_45,596.45,387.33,28
1774589180.903715,1563,Small_House_47,96.07,458.53,28
1774589180.903715,1547,Car_Porch_Prefab_10575,512.71,338.61,28
1774589181.094701,1469,Birch_16,300.35,461.75,28
1774589181.094701,1533,Birch_19,247.69,479.72,28
1774589181.094701,1427,Birch_20,292.53,452.45,28
1774589181.094701,1322,Birch_834,497.09,384.67,28
1774589181.094701,1417,Car_100,49.15,454.05,28
1774589181.094701,1520,Car_45,381.16,378.61,28
1774589181.094701,1507,Car_49,513.66,350.34,28
1774589181.094701,1558,Car_51,166.79,453.77,28
1774589181.094701,1368,Car_53,444.92,395.00,28
1774589181.094701,1517,Car_55,544.05,374.04,28
1774589181.094701,1348,House_Base_Quart_2,185.21,401.93,28
1774589181.094701,1532,House_Base_Quart_4,157.34,402.32,28
1774589181.094701,1552,House_Base_Quart_6,203.76,398.93,28
1774589181.094701,1560,House_Base_Quart_7,212.31,393.64,28
1774589181.094701,1503,Tree_20,440.23,442.89,28
1774589181.094701,1562,Tree_23,174.25,460.17,28
1774589181.094701,1549,Tree_28,23.06,414.39,28
1774589181.094701,1530,Tree_851,598.37,356.09,28
1774589181.094701,1446,InstancedFoliageActor_0,257.48,152.77,28
1774589181.094701,1556,Small_House_25,618.93,360.99,28
1774589181.094701,1544,Small_House_26,540.00,338.90,28
1774589181.094701,1472,Small_House_27,428.82,349.79,28
1774589181.094701,1548,Small_House_32,382.69,361.80,28
1774589181.094701,1546,Small_House_43,639.66,438.37,28
1774589181.094701,1526,Small_House_44,578.51,409.42,28
1774589181.094701,1561,Small_House_45,597.44,391.43,28
1774589181.094701,1563,Small_House_47,89.50,460.10,28
1774589181.094701,1547,Car_Porch_Prefab_10575,513.99,341.13,28
1774589181.287036,1469,Birch_16,299.21,463.84,28
1774589181.287036,1427,Birch_20,291.40,454.23,28
1774589181.287036,1533,Birch_21,281.80,435.55,28
1774589181.287036,1322,Birch_834,498.76,387.86,28
1774589181.287036,1417,Car_100,44.45,456.85,28
1774589181.287036,1520,Car_103,362.62,397.49,28
1774589181.287036,1548,Car_45,381.46,381.05,28
1774589181.287036,1507,Car_49,515.12,352.85,28
1774589181.287036,1558,Car_51,163.79,457.12,28
1774589181.287036,1368,Car_53,445.95,398.08,28
1774589181.287036,1517,Car_55,546.04,377.12,28
1774589181.287036,1532,House_Base_Quart_01_374,163.71,407.06,28
1774589181.287036,1348,House_Base_Quart_2,183.23,403.96,28
1774589181.287036,1552,House_Base_Quart_6,202.03,400.98,28
1774589181.287036,1560,House_Base_Quart_7,210.74,395.61,28
1774589181.287036,1503,Tree_20,443.06,445.18,28
1774589181.287036,1562,Tree_23,165.94,462.46,28
1774589181.287036,1549,Tree_28,20.43,415.05,28
1774589181.287036,1530,Tree_851,599.38,359.27,28
1774589181.287036,1446,InstancedFoliageActor_0,257.90,151.51,28
1774589181.287036,1556,Small_House_25,620.09,364.36,28
1774589181.287036,1544,Small_House_26,541.64,341.38,28
1774589181.287036,1472,Small_House_27,429.57,351.95,28
1774589181.287036,1526,Small_House_44,579.50,413.63,28
1774589181.287036,1561,Small_House_45,598.54,395.33,28
1774589181.287036,1563,Small_House_47,87.14,461.81,28
1774589181.287036,1547,Car_Porch_Prefab_10575,515.40,343.51,28
1774589181.287036,1564,Small_House_32,383.05,363.96,28
1774589181.485083,1469,Birch_16,298.31,466.14,27
1774589181.485083,1533,Birch_21,280.87,439.38,27
1774589181.485083,1322,Birch_834,500.72,391.10,27
1774589181.485083,1417,Car_100,39.71,460.33,27
1774589181.485083,1520,Car_103,362.90,400.40,27
1774589181.485083,1548,Car_45,381.94,383.64,27
1774589181.485083,1507,Car_49,516.78,355.34,27
1774589181.485083,1558,Car_51,160.88,461.03,27
1774589181.485083,1368,Car_53,447.23,401.28,27
1774589181.485083,1517,Car_55,548.30,380.18,27
1774589181.485083,1532,House_Base_Quart_01_374,161.54,409.52,27
1774589181.485083,1348,House_Base_Quart_2,181.34,406.41,27
1774589181.485083,1552,House_Base_Quart_6,200.39,403.42,27
1774589181.485083,1560,House_Base_Quart_7,209.27,397.95,27
1774589181.485083,1503,Tree_20,446.62,447.60,27
1774589181.485083,1562,Tree_23,160.92,465.01,27
1774589181.485083,1549,Tree_28,17.99,415.99,27
1774589181.485083,1530,Tree_851,600.54,362.36,27
1774589181.485083,1446,InstancedFoliageActor_0,258.31,150.81,27
1774589181.485083,1556,Small_House_25,621.38,367.58,27
1774589181.485083,1544,Small_House_26,543.47,343.80,27
1774589181.485083,1472,Small_House_27,430.50,354.19,27
1774589181.485083,1564,Small_House_32,383.57,366.28,27
1774589181.485083,1526,Small_House_44,580.65,417.86,27
1774589181.485083,1561,Small_House_45,599.80,399.16,27
1774589181.485083,1563,Small_House_47,85.70,463.79,27
1774589181.485083,1547,Car_Porch_Prefab_10575,517.00,345.86,27
1774589181.673112,1469,Birch_16,297.70,468.52,29
1774589181.673112,1533,Birch_20,289.81,458.22,29
1774589181.673112,1560,Birch_21,280.16,443.38,29
1774589181.673112,1322,Birch_834,502.86,394.16,29
1774589181.673112,1417,Car_100,35.08,464.34,29
1774589181.673112,1520,Car_103,363.37,403.31,29
1774589181.673112,1548,Car_45,382.59,386.21,29
1774589181.673112,1507,Car_49,518.55,357.59,29
1774589181.673112,1562,Car_51,158.15,465.29,29
1774589181.673112,1368,Car_53,448.72,404.37,29
1774589181.673112,1517,Car_55,550.72,382.98,29
1774589181.673112,1532,House_Base_Quart_01_374,159.53,412.28,29
1774589181.673112,1348,House_Base_Quart_2,179.61,409.13,29
1774589181.673112,1552,House_Base_Quart_4,150.75,409.26,29
1774589181.673112,1558,House_Base_Quart_6,198.91,406.10,29
1774589181.673112,1503,Tree_20,450.85,450.03,29
1774589181.673112,1563,Tree_23,160.73,467.68,29
1774589181.673112,1549,Tree_28,15.65,417.17,29
1774589181.673112,1530,Tree_851,601.76,365.11,29
1774589181.673112,1446,InstancedFoliageActor_0,258.67,150.68,29
1774589181.673112,1556,Small_House_25,622.73,370.38,29
1774589181.673112,1544,Small_House_26,545.39,345.96,29
1774589181.673112,1472,Small_House_27,431.53,356.33,29
1774589181.673112,1564,Small_House_32,384.22,368.57,29
1774589181.673112,1526,Small_House_44,581.91,421.82,29
1774589181.673112,1561,Small_House_45,601.15,402.65,29
1774589181.673112,1547,Car_Porch_Prefab_10575,518.70,347.98,29
1774589181.673112,1565,Small_House_47,84.35,465.94,29
1774589181.673112,1566,House_Base_Quart_7,207.95,400.52,29
1774589181.841594,1469,Birch_16,297.39,470.69,27
1774589181.841594,1560,Birch_21,279.70,447.03,27
1774589181.841594,1322,Birch_834,504.88,396.69,27
1774589181.841594,1417,Car_100,31.05,468.29,27
1774589181.841594,1520,Car_103,363.91,405.88,27
1774589181.841594,1548,Car_45,383.28,388.44,27
1774589181.841594,1507,Car_49,520.19,359.39,27
1774589181.841594,1562,Car_51,155.87,468.76,27
1774589181.841594,1368,Car_53,450.18,407.00,27
1774589181.841594,1517,Car_55,552.96,385.22,27
1774589181.841594,1348,House_Base_Quart_2,178.18,411.72,27
1774589181.841594,1552,House_Base_Quart_4,149.01,411.84,27
1774589181.841594,1558,House_Base_Quart_6,197.71,408.64,27
1774589181.841594,1566,House_Base_Quart_7,206.89,402.95,27
1774589181.841594,1503,Tree_20,455.14,452.17,27
1774589181.841594,1563,Tree_23,160.76,470.14,27
1774589181.841594,1549,Tree_28,13.56,418.38,27
1774589181.841594,1530,Tree_851,602.90,367.25,27
1774589181.841594,1446,InstancedFoliageActor_0,258.94,151.01,27
1774589181.841594,1556,Small_House_25,623.95,372.51,27
1774589181.841594,1544,Small_House_26,547.13,347.63,27
1774589181.841594,1472,Small_House_27,432.53,358.12,27
1774589181.841594,1564,Small_House_32,384.89,370.54,27
1774589181.841594,1526,Small_House_44,583.11,425.07,27
1774589181.841594,1561,Small_House_45,602.40,405.43,27
1774589181.841594,1565,Small_House_47,83.22,467.98,27
1774589181.841594,1547,Car_Porch_Prefab_10575,520.25,349.66,27
1774589182.011952,1469,Birch_16,297.30,473.14,29
1774589182.011952,1560,Birch_20,289.22,462.18,29
1774589182.011952,1566,Birch_21,279.39,449.92,29
1774589182.011952,1322,Birch_834,507.17,399.40,29
1774589182.011952,1417,Car_100,26.83,470.85,29
1774589182.011952,1520,Car_103,364.65,408.79,29
1774589182.011952,1548,Car_45,384.15,390.97,29
1774589182.011952,1507,Car_49,522.00,361.28,29
1774589182.011952,1562,Car_51,153.60,471.00,29
1774589182.011952,1368,Car_53,451.89,409.88,29
1774589182.011952,1517,Car_55,555.46,387.56,29
1774589182.011952,1552,House_Base_Quart_01_374,156.17,418.21,29
1774589182.011952,1348,House_Base_Quart_2,176.77,414.90,29
1774589182.011952,1558,House_Base_Quart_4,147.26,415.05,29
1774589182.011952,1563,House_Base_Quart_6,196.55,411.73,29
1774589182.011952,1503,Tree_20,460.28,454.51,29
1774589182.011952,1565,Tree_23,161.03,472.95,29
1774589182.011952,1549,Tree_28,11.35,419.97,29
1774589182.011952,1530,Tree_851,604.15,369.40,29
1774589182.011952,1446,InstancedFoliageActor_0,259.18,151.94,29
1774589182.011952,1556,Small_House_25,625.30,374.59,29
1774589182.011952,1544,Small_House_26,549.03,349.36,29
1774589182.011952,1472,Small_House_27,433.66,360.10,29
1774589182.011952,1564,Small_House_32,385.71,372.80,29
1774589182.011952,1526,Small_House_44,584.47,428.45,29
1774589182.011952,1561,Small_House_45,603.81,408.26,29
1774589182.011952,1547,Car_Porch_Prefab_10575,521.96,351.41,29
1774589182.011952,1567,Small_House_47,82.09,470.38,29
1774589182.011952,1568,House_Base_Quart_7,205.88,405.91,29
1774589182.199904,1469,Birch_16,297.48,475.78,28
1774589182.199904,1566,Birch_21,279.25,451.78,28
1774589182.199904,1322,Birch_834,509.80,401.94,28
1774589182.199904,1417,Car_100,22.34,473.43,28
1774589182.199904,1520,Car_103,365.60,411.74,28
1774589182.199904,1548,Car_45,385.22,393.45,28
1774589182.199904,1507,Car_49,524.05,362.91,28
1774589182.199904,1562,Car_51,151.31,473.46,28
1774589182.199904,1368,Car_53,453.90,412.67,28
1774589182.199904,1517,Car_55,558.28,389.63,28
1774589182.199904,1552,House_Base_Quart_01_374,154.47,421.79,28
1774589182.199904,1348,House_Base_Quart_2,175.36,418.35,28
1774589182.199904,1558,House_Base_Quart_4,145.47,418.57,28
1774589182.199904,1563,House_Base_Quart_6,195.43,415.06,28
1774589182.199904,1568,House_Base_Quart_7,204.91,409.08,28
1774589182.199904,1503,Tree_20,466.65,456.97,28
1774589182.199904,1565,Tree_23,161.59,476.03,28
1774589182.199904,1549,Tree_28,8.89,421.80,28
1774589182.199904,1530,Tree_851,605.57,371.22,28
1774589182.199904,1446,InstancedFoliageActor_0,259.41,153.29,28
1774589182.199904,1556,Small_House_25,626.79,376.27,28
1774589182.199904,1544,Small_House_26,551.14,350.79,28
1774589182.199904,1472,Small_House_27,434.99,361.95,28
1774589182.199904,1564,Small_House_32,386.70,374.98,28
1774589182.199904,1526,Small_House_44,586.05,431.65,28
1774589182.199904,1561,Small_House_45,605.39,410.79,28
1774589182.199904,1567,Small_House_47,80.93,473.05,28
1774589182.199904,1547,Car_Porch_Prefab_10575,523.89,352.90,28
1774589182.391088,1469,Birch_16,298.01,478.43,28
1774589182.391088,1566,Birch_20,289.56,466.67,28
1774589182.391088,1568,Birch_21,279.38,453.63,28
1774589182.391088,1322,Birch_834,512.64,404.15,28
1774589182.391088,1417,Car_100,18.80,476.19,28
1774589182.391088,1520,Car_103,366.77,414.53,28
1774589182.391088,1548,Car_45,386.48,395.76,28
1774589182.391088,1507,Car_49,526.21,364.17,28
1774589182.391088,1562,Car_51,149.26,476.01,28
1774589182.391088,1368,Car_53,456.14,415.20,28
1774589182.391088,1517,Car_55,561.27,391.30,28
1774589182.391088,1552,House_Base_Quart_01_374,152.96,425.51,28
1774589182.391088,1348,House_Base_Quart_2,174.16,421.92,28
1774589182.392125,1563,House_Base_Quart_6,194.49,418.48,28
1774589182.392125,1558,House_Base_Quart_7,204.12,412.32,28
1774589182.392125,1503,Tree_20,472.78,459.36,28
1774589182.392125,1565,Tree_23,162.50,479.18,28
1774589182.392125,1549,Tree_28,6.43,423.82,28
1774589182.392125,1530,Tree_851,607.06,372.55,28
1774589182.392125,1446,InstancedFoliageActor_0,259.61,155.12,28
1774589182.392125,1556,Small_House_25,628.34,377.39,28
1774589182.392125,1544,Small_House_26,553.35,351.81,28
1774589182.392125,1472,Small_House_27,436.44,363.54,28
1774589182.392125,1564,Small_House_32,387.84,376.99,28
1774589182.392125,1526,Small_House_44,587.74,434.40,28
1774589182.392125,1561,Small_House_45,607.08,412.82,28
1774589182.392125,1567,Small_House_47,79.89,475.82,28
1774589182.392125,1547,Car_Porch_Prefab_10575,525.91,354.02,28
1774589182.577852,1568,Birch_21,279.75,455.41,26
1774589182.577852,1322,Birch_834,515.62,405.93,26
1774589182.577852,1417,Car_100,16.99,479.02,26
1774589182.577852,1520,Car_103,368.12,417.06,26
1774589182.577852,1548,Car_45,387.88,397.78,26
1774589182.577852,1507,Car_49,528.46,364.99,26
1774589182.577852,1562,Car_51,147.47,478.56,26
1774589182.577852,1368,Car_53,458.54,417.37,26
1774589182.577852,1517,Car_55,564.36,392.49,26
1774589182.577852,1552,House_Base_Quart_01_374,151.66,429.21,26
1774589182.577852,1348,House_Base_Quart_2,173.15,425.44,26
1774589182.577852,1563,House_Base_Quart_4,142.47,425.90,26
1774589182.577852,1558,House_Base_Quart_6,193.76,421.83,26
1774589182.577852,1565,House_Base_Quart_7,203.53,415.47,26
1774589182.577852,1503,Tree_20,473.52,461.63,26
1774589182.577852,1549,Tree_28,3.97,425.93,26
